CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V2_02,V2_03,V21_01,V22_01,V3,V4,V5_02,V5_03,V6,V7,V8,V9,V10,V11_01,V11_02,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,V5_01,V21_02,V21_03,V22_02,V22_03,V2_01
TQRMNOQYXHMMKOCDEIJAH00812554,2024,4,1,1,1,S,33,1945,1,,3,1,,2,1,1,1,,1,1,1,3,2,2,2,3,2,1,1,1,1,1,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1000000,6,,5,6,,6,500000,7,,6,6,,7,2357,2,0,98,0,0,0,2,2,2,2,2,0
TQRMNOQPTHJMKOCDEIJAH00876895,2024,4,1,1,1,S,33,1979,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,0,3,738000,4,,4,4,,4,246000,3,,3,3,,3,4816,2,0,98,0,0,0,2,2,2,2,2,0
TQRMNORUPHJMKOCDEIJAH00876896,2024,4,1,1,1,S,33,2147,1,,1,1,,4,1,1,1,,1,1,1,3,2,2,2,1,1,2,0,2,2,2,0,0,0,0,2,,2,,3,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,,12,12,,12,0,12,,12,12,,12,0,2,0,98,0,0,0,2,2,2,2,2,0
TQRMNOQUSHKMKPCDEIJAH00870610,2024,4,1,1,1,S,33,3188,1,,2,1,,4,1,1,2,,1,1,2,1,1,2,2,2,2,2,0,1,2,2,2,0,2,0,6,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,5,2,3,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOVVXHLOKPCDEIJAH00855023,2024,4,1,1,1,S,33,3796,1,,1,2,,4,2,1,2,,1,1,1,2,2,2,2,1,1,2,0,2,2,2,0,0,0,0,1,,2,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,314000,1,,1,1,,1,314000,4,,4,4,,5,4654,1,0,98,0,0,0,2,2,2,1,2,2
TQRMNOSSVHMOKQCDEIJAH00855035,2024,4,1,1,1,S,33,2729,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,2,2,2,0,0,0,0,6,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,0,3,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,3,0,0,0,2,2,2,2,2,0
TQRMNOSQQHJLKSCDEIJAH00876897,2024,4,1,1,1,S,33,1377,1,,5,1,,1,1,1,1,,1,1,1,1,2,2,2,5,1,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,1450000,7,,7,7,,7,1450000,10,,10,10,,10,1812,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNORWTHJKKUCDEIJAH00876898,2024,4,1,1,1,S,33,1514,1,,4,1,,3,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,1,2,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2600000,10,,9,10,,10,1300000,10,,10,10,,10,3671,96,0,98,0,0,0,2,2,2,2,2,0
TQRMNOPVSHLKMUCDEIIAD00854970,2024,4,1,1,1,S,32,840,2,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,2,2,2,0,0,0,0,2,,2,,3,1,2,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,1,300000,1,,1,1,,1,300000,4,,4,4,,2,888,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOPRUHMONMCDEIIAD00811948,2024,4,1,1,1,S,32,1149,2,,2,1,,9,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1280000,7,,6,7,,5,640000,8,,8,8,,5,1879,1,2,98,0,0,0,2,2,2,2,2,0
TQSMNOQWRHLOTQCDEIJAH00860986,2024,4,1,1,1,S,33,2458,1,,2,1,,4,1,1,2,,1,1,1,1,2,2,2,2,1,2,0,2,1,2,2,0,2,0,1,,1,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,320000,1,,1,1,,1,320000,4,,4,4,,5,2795,1,0,98,0,0,0,2,2,2,1,2,2
TQRMNORVRHJMTRCDEIJAH00876899,2024,4,1,1,1,S,33,1577,1,,2,1,,2,1,1,2,,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,6,,1,,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,810000,4,,4,4,,4,270000,4,,3,3,,4,2540,1,0,98,0,0,0,2,2,2,1,1,2
TQRMNORVRHJMTSCDEIJAH00876900,2024,4,1,1,1,S,33,1284,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNOPWRHJNOPCDEIJAH00876901,2024,4,1,1,1,S,33,1527,1,,2,1,,4,1,1,1,,1,1,1,2,2,1,2,2,1,2,0,1,2,2,2,0,2,0,1,,1,,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,390000,2,,1,2,,2,390000,6,,5,5,,6,1575,1,0,98,0,0,0,2,2,2,1,2,2
TQRMNORYTHLLTRCDEIJAH00855524,2024,4,1,1,1,S,33,2026,1,,4,1,,3,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,2030000,9,,9,9,,9,"676666,67",8,,8,8,,8,4629,2,0,98,0,0,0,2,2,2,2,2,1
TQRMNOPQTHJMPLCDEIJAH00876902,2024,4,1,1,1,S,33,2352,1,,4,1,,1,1,1,1,,1,1,1,2,2,2,2,4,3,2,0,1,2,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,950000,5,,5,5,,5,237500,3,,3,3,,3,4225,2,1,98,0,0,0,2,2,2,2,2,0
TQRMNOPTWHLMTSCDEIJAH00855528,2024,4,1,1,1,S,33,2330,1,,3,1,,3,1,1,4,le provee un tanque a todo el barrio,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,8,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,12,,12,12,,12,0,12,,12,12,,12,0,2,1,98,0,0,0,2,2,2,2,2,0
TQRMNOQTQHKMTLCDEIJAH00876903,2024,4,1,1,1,S,33,2217,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,0,12,,12,12,,12,0,12,,12,12,,12,0,2,1,3,0,0,0,2,2,2,2,2,1
TQRMNORRUHMLMOCDEIJAH00812196,2024,4,1,1,1,S,33,2936,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,5,1,4,1660000,8,,8,8,,8,332000,5,,4,5,,5,7376,2,0,98,0,0,0,2,2,2,2,2,2
TQRMNORUYHJLNMCDEIJAH00876904,2024,4,1,1,1,S,33,3531,1,,4,1,,1,1,1,1,,1,1,1,2,2,2,2,4,2,1,1,1,2,2,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,0,12,,12,12,,12,0,12,,12,12,,12,0,1,2,3,4,0,0,2,2,2,2,2,0
TQRMNOQYTHMKKSCDEFIAH00808545,2024,4,1,1,43,S,2,1011,2,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,1,1,1,1,2,2,2,0,2,0,3,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,900000,5,5,5,5,,5,900000,9,9,9,9,,9,882,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNORRQHKOKTCDEFJAH00872094,2024,4,1,1,43,N,3,243,1,,4,1,,3,1,1,1,,1,1,1,1,2,2,2,4,3,1,1,1,2,2,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,6,0,6,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,3,98,0,0,0,2,2,2,2,2,0
TQRMNOSYWHMMKRCDEGPDJ00810645,2024,4,1,1,40,N,19,137,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1500000,8,8,9,,8,9,750000,8,9,10,,9,9,137,1,2,98,0,0,0,2,2,2,2,2,1
TQRMNOTSXHJOLLCDEGPDJ00877014,2024,4,1,1,40,N,19,175,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,2,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,0,3,690000,3,4,4,,4,4,230000,3,3,4,,3,4,175,1,0,2,0,0,0,2,2,2,2,2,0
TQRMNOPQQHMOKSCDEGPDJ00810642,2024,4,1,1,40,N,19,258,1,,3,2,,2,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,1900000,9,9,9,,9,9,475000,6,7,8,,7,8,258,1,2,98,0,0,0,2,2,2,2,2,1
TQRMNOSPSHLOKQCDEGPDJ00853589,2024,4,1,1,40,N,19,164,1,,3,2,,4,2,1,1,,1,1,1,1,1,2,2,3,1,2,0,1,2,2,2,0,2,0,1,,2,,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,350000,1,1,2,,2,2,350000,5,5,7,,5,6,164,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNOPYSHLLKRCDEGPDJ00853479,2024,4,1,1,40,N,19,196,1,,5,1,,2,1,1,1,,1,1,1,1,1,2,2,5,2,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,5,0,5,1060000,6,6,7,,7,7,212000,3,3,4,,3,4,196,1,0,2,3,4,5,2,2,2,2,2,1
TQRMNORRQHKLKRCDEFOCD00877015,2024,4,1,1,41,N,8,86,1,,3,1,,4,2,1,1,,1,1,1,2,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,483000,2,2,3,,2,4,120750,1,1,2,,1,2,145,1,0,98,0,0,0,1,2,2,2,2,0
TQRMNORRTHKLKNCDEGKDB00871989,2024,4,1,1,43,N,14,144,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,0,1,3,0,0,2,2,2,2,2,1
TQRMNOPSWHKMKMCDEGKDB00871990,2024,4,1,1,43,N,14,97,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,2,2,2,0,2,0,6,,2,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,5,0,5,625000,3,3,3,,3,4,125000,1,1,1,,1,1,161,1,0,3,4,0,0,1,2,2,2,2,2
TQRMNORUXHKMKNCDEGKDB00871991,2024,4,1,1,43,N,14,99,2,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,2,3,4,0,0,2,2,2,2,2,0
TQRMNORVRHKMKNCDEGKDB00871992,2024,4,1,1,43,N,14,136,1,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,2,2,2,0,0,0,0,3,,1,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,2,98,0,0,0,2,2,2,2,2,2
TQRMNOSPXHKMKRCDEGKDB00871993,2024,4,1,1,43,N,14,102,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,2,2,2,0,0,0,0,2,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,6,1,5,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,6,98,0,0,0,1,2,2,2,2,0
TQRMNOQURHKMKTCDEGKDB00877016,2024,4,1,1,43,N,14,219,1,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,1,1,2,0,2,0,1,,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,0,1,290000,1,1,1,,1,1,290000,4,4,3,,4,6,410,1,0,97,0,0,0,2,2,2,2,2,1
TQRMNORSRHKMLLCDEGKDB00877017,2024,4,1,1,43,N,14,191,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,2,2,1,2,0,2,0,1,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,0,98,0,0,0,2,2,2,2,2,0
TQRMNOVQSHKMLNCDEGKDB00877018,2024,4,1,1,43,N,14,132,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,1,2,0,2,0,3,,2,,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,2,900000,5,5,5,,5,7,450000,6,7,6,,7,8,100,1,0,98,0,0,0,2,2,2,2,2,2
TQRMNOPTWHKMLPCDEGKDB00871763,2024,4,1,1,43,N,14,87,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,1,2,0,2,0,1,,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,0,98,0,0,0,2,2,2,2,2,2
TQRMNOQURHMNKPCDEFMDB00809238,2024,4,2,1,43,N,6,176,1,,3,1,,1,2,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,1,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,800000,4,5,4,,5,4,800000,9,9,9,,9,9,187,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOSWYHKMLLCDEGLDF00869615,2024,4,1,1,41,N,15,238,2,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,2,2,0,2,0,1,,2,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,645400,3,3,5,,4,5,161350,2,2,2,,2,2,226,2,0,3,1,0,0,2,2,2,1,2,2
TQRMNOSWYHKMLLCDEGLDF00869615,2024,4,3,1,41,N,15,257,2,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,1,2,2,0,2,0,6,,2,,2,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,404800,2,2,3,,2,2,"134933,33",1,1,2,,1,2,259,2,0,1,0,0,0,1,2,2,2,2,0
TQTMNORRUHJMKUCDEGLDF00877019,2024,4,1,1,41,N,15,90,2,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,1,1,2,0,2,0,3,,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,0,1,432000,2,2,3,,2,3,432000,6,6,8,,7,8,92,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNORQYHKMLMCDEGLDF00877020,2024,4,1,1,41,N,15,157,1,,7,1,,4,1,1,1,,1,1,1,1,2,2,2,7,3,1,1,2,2,1,2,0,2,0,1,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,2000000,9,9,10,,9,10,500000,7,7,9,,7,9,158,96,0,96,0,0,0,2,2,2,2,2,0
TQRMNOPVQHMMKNCDEGGFB00809660,2024,4,1,1,42,S,10,604,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,4,2,0,1,1,1,2,0,2,0,3,,1,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,4,0,12,12,12,12,,12,0,12,12,12,12,,12,0,3,0,98,0,0,0,1,2,2,1,2,2
TQRMNOPVSHMMKNCDEGGFB00809668,2024,4,1,1,42,S,10,426,2,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,2,2,0,2,0,3,,1,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,1020000,6,6,6,6,,6,340000,5,5,6,5,,6,382,1,0,98,0,0,0,2,2,2,1,2,2
TQRMNOQYXHLMMPCDEGJBF00860987,2024,4,1,1,43,S,13,586,2,,2,1,,2,1,1,1,,1,1,1,2,2,2,2,2,1,2,0,1,2,2,2,0,2,0,3,,2,,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,314320,1,1,1,1,,1,314320,4,5,4,4,,4,600,1,0,98,0,0,0,2,2,2,1,2,2
TQRMNOQYWHJMMPCDEGJBF00872716,2024,4,1,1,43,S,13,735,2,,3,1,,2,1,1,1,,1,1,1,2,2,2,2,2,1,2,0,1,2,2,2,0,2,0,3,,2,,2,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,600000,3,3,3,3,,3,600000,8,8,7,7,,7,730,1,0,98,0,0,0,2,2,2,2,2,0
TQRMNOPVRHLMKMCDEIMBF00855847,2024,4,1,1,43,N,36,490,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,2,1,2,0,2,0,4,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,1200000,7,7,7,,7,8,240000,3,3,3,,4,3,1459,2,0,98,0,0,0,2,2,2,2,2,0
TQRMNOSTRHMOKNCDEIMBF00812981,2024,4,1,1,43,N,36,173,1,,2,2,,4,2,1,1,,1,1,2,2,1,2,1,2,2,2,0,1,2,2,2,0,2,0,2,,2,,1,1,2,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,500000,2,2,2,,2,2,"166666,67",2,2,2,,2,2,444,2,0,98,0,0,0,2,2,2,2,2,0
TQRMNORQRHMMKPCDEIMBF00855942,2024,4,1,1,43,N,36,110,2,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2300000,9,10,9,,10,10,2300000,10,10,10,,10,10,257,1,0,96,0,0,0,2,2,2,2,2,0
TQRMNOTYXHMMKPCDEIMBF00855848,2024,4,1,1,43,N,36,110,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,900000,5,5,5,,5,6,900000,9,9,9,,9,9,257,2,0,98,0,0,0,2,2,2,2,2,0
TQRMNOSQYHLNKNCDEFIAH00851579,2024,4,1,1,43,S,2,978,1,,2,1,,1,1,1,1,,1,1,1,2,1,1,2,2,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,900000,5,5,5,5,,5,450000,6,7,6,6,,6,1545,1,2,98,0,0,0,2,2,2,2,2,0
TQRMNOTTXHLNKPCDEHMHF00854132,2024,4,1,1,42,N,26,244,1,,1,1,,1,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,2,1,2,0,2,0,1,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,1050000,6,6,6,,6,6,350000,5,5,6,,6,5,285,1,2,98,0,0,0,2,2,2,2,2,0
TQRMNOPPYHMMKQCDEHMHF00811193,2024,4,1,1,42,N,26,177,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,591000,3,3,3,,3,3,295500,4,4,5,,4,4,221,1,2,98,0,0,0,2,2,2,2,1,2
TQRMNOSWPHLOLTCDEFKID00851787,2024,4,1,1,43,S,4,771,1,,2,1,,2,1,1,1,,1,1,1,3,1,2,1,2,2,2,0,1,1,1,2,0,2,0,2,,2,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,340000,1,1,1,1,,1,"113333,33",1,1,1,1,,1,1038,2,0,98,0,0,0,1,2,2,2,2,0
TQRMNOQXPHLMMLCDEFKID00851779,2024,4,1,1,43,S,4,663,1,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,1750000,8,9,9,8,,8,875000,9,9,9,9,,9,933,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNOSPQHLMMLCDEFKID00851799,2024,4,2,1,43,S,4,764,2,,1,1,,9,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,2,2,2,0,2,0,3,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNORUYHLKKTCDEIHJF00861079,2024,4,1,1,44,N,31,149,1,,5,1,,4,1,1,1,,1,1,1,1,2,2,2,5,2,2,0,1,2,2,2,0,2,0,1,,1,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,750000,4,4,3,,4,2,250000,3,3,2,,4,2,157,2,0,98,0,0,0,2,2,2,2,2,1
TQRMNORRUHKMKMCDEIHJF00877118,2024,4,1,1,44,N,31,157,1,,5,1,,4,1,1,1,,1,1,1,1,2,2,2,5,4,2,0,2,2,2,0,0,0,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,5,0,5,2300000,9,10,9,,10,8,460000,6,7,5,,7,5,165,2,0,3,4,5,0,2,2,2,2,2,1
TQRMNOPTXHMMKNCDEIHJF00811805,2024,4,1,1,44,N,31,122,1,,5,1,,4,1,1,1,,1,1,1,1,2,2,2,5,3,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,0,5,2200000,9,10,8,,10,8,440000,6,7,5,,7,5,151,1,0,98,0,0,0,2,2,2,2,2,1
TQRMNOPURHKMKOCDEIHJF00871383,2024,4,1,1,44,N,31,184,1,,4,1,,4,1,1,1,,1,1,1,2,2,2,2,4,2,1,1,2,2,2,0,0,0,0,1,,1,,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1100000,6,7,5,,7,4,550000,7,8,6,,8,6,186,1,0,2,0,0,0,2,2,2,2,2,0
TQRMNOSWVHLMLNCDEHPJB00854393,2024,4,1,1,40,S,29,355,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,5,1,4,0,12,12,12,12,,12,0,12,12,12,12,,12,0,4,0,2,1,0,0,1,2,2,1,2,2
TQRMNOSVSHMMLQCDEIMBF00872363,2024,4,1,1,43,N,36,143,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,1,98,0,0,0,2,2,2,2,2,1
